FIPS,County,DEM,GOP,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate,UnemploymentRate
13089.000,65743,759177,363470,61982.600,9.860,12.540,6.300,37.140,5.360
13091.000,53070,9548,18367,33688.500,-7.500,9.925,10.325,12.050,7.750
13093.000,39601,5417,5577,35269.000,-10.000,9.467,11.467,10.433,7.067
13095.000,13273,2267,1872,34018.000,-16.400,12.000,12.600,12.300,6.500
13097.000,26218,312846,135175,61244.500,8.150,12.450,6.550,39.250,5.450
13099.000,39553,3973,6783,34897.000,-5.267,11.067,14.533,14.100,6.667
13101.000,39459,15575,24298,37637.667,-4.300,13.767,7.467,16.933,5.100
13103.000,26354,7151,21170,50095.000,8.700,12.850,9.700,17.150,6.150
13105.000,97839,12315,28397,40709.400,-0.880,10.780,11.900,14.840,5.660
13107.000,39449,10306,20250,34577.667,-4.667,12.333,11.467,12.800,6.800
13111.000,73541,5134,24568,43806.333,22.833,8.533,13.300,18.233,5.233
13113.000,26234,305130,145406,72984.500,10.500,10.100,7.100,48.950,5.050
13115.000,26348,11990,35051,44552.000,5.700,13.150,11.600,16.300,6.050
13117.000,26256,446938,256835,65010.500,10.200,12.750,5.450,43.750,5.050
13119.000,58268,10402,33291,47073.500,11.350,10.950,10.450,21.300,5.050
13121.000,26256,446938,256835,65010.500,10.200,12.750,5.450,43.750,5.050
13125.000,39745,8195,5970,34315.667,-1.533,9.433,14.067,12.067,7.167
13127.000,13305,2039,8147,42017.000,16.200,13.300,11.700,12.900,6.800
13131.000,13275,7138,11225,40199.000,2.500,12.300,11.200,23.100,6.200
13133.000,39495,7718,10951,41043.000,8.400,9.433,11.167,17.167,6.367
13135.000,52836,201017,212773,58644.750,12.575,12.225,7.725,25.875,4.900
13137.000,71491,11668,42657,45421.000,14.067,9.833,12.667,23.167,5.767
13139.000,13157,4469,21754,55426.000,22.400,12.600,9.200,21.000,4.200
13141.000,39745,8195,5970,34315.667,-1.533,9.433,14.067,12.067,7.167
13143.000,13233,2863,11006,42470.000,7.700,13.400,11.700,12.200,6.100
13145.000,13263,2001,1196,36482.000,-15.300,7.000,12.200,12.000,6.700
13147.000,58268,10402,33291,47073.500,11.350,10.950,10.450,21.300,5.050
13151.000,26398,73108,59104,61919.500,10.300,11.100,7.250,27.400,5.650
13153.000,26418,7788,6945,37844.000,-9.050,10.600,10.750,14.000,7.600
13155.000,39719,6025,13485,35939.000,3.400,13.067,11.967,14.433,6.567
13157.000,26352,6892,30949,51288.500,17.400,12.200,9.300,19.500,4.550
13161.000,39741,2860,7972,32465.667,-8.333,10.033,9.733,10.400,7.833
13163.000,39771,6636,7648,34844.000,-6.600,10.233,13.333,12.600,6.433
13165.000,13251,2300,3305,36414.000,-4.000,12.000,12.000,14.200,7.500
13167.000,39645,12060,19058,35593.333,-9.600,11.533,11.400,13.333,6.333
13173.000,26358,15419,23292,38510.500,5.300,14.000,7.200,21.000,5.500
13175.000,26484,7383,13822,34284.500,3.000,10.750,9.600,14.200,7.750
13177.000,13273,2267,1872,34018.000,-16.400,12.000,12.600,12.300,6.500
13181.000,13317,1844,2569,33735.000,-6.800,10.600,13.700,12.600,6.600
13183.000,13305,2039,8147,42017.000,16.200,13.300,11.700,12.900,6.800
13185.000,13185,14614,21308,41331.000,2.100,13.800,7.200,25.600,5.300
13187.000,13291,1962,9849,47948.000,34.800,7.700,13.400,22.400,4.700
13189.000,26618,3157,3560,35262.000,-2.200,10.150,15.500,13.000,6.750
13191.000,13305,2039,8147,42017.000,16.200,13.300,11.700,12.900,6.800
13193.000,26418,7788,6945,37844.000,-9.050,10.600,10.750,14.000,7.600
13195.000,26416,4252,13817,46235.000,5.250,11.300,9.750,17.450,4.850
13197.000,26570,2472,1826,36405.500,-12.400,8.850,9.700,11.850,7.650
13199.000,13263,2001,1196,36482.000,-15.300,7.000,12.200,12.000,6.700
13201.000,26454,1808,4231,38878.500,-0.200,10.200,15.350,13.350,6.600
13205.000,13275,7138,11225,40199.000,2.500,12.300,11.200,23.100,6.200
13209.000,13309,646,1421,29532.000,12.600,7.900,7.700,12.800,8.900
13211.000,13297,8279,31093,55267.000,14.400,11.700,9.100,19.900,4.900
13213.000,47139,1252,5097,41984.000,4.400,10.000,13.100,11.000,5.700
13215.000,13263,2001,1196,36482.000,-15.300,7.000,12.200,12.000,6.700
13217.000,26544,31485,44556,55978.000,9.050,11.550,8.500,23.200,5.350
13219.000,26518,10108,35715,50293.000,6.250,11.250,9.600,18.400,4.850
13221.000,26538,3673,7191,39527.000,-4.350,10.700,11.900,14.750,5.700
13223.000,13233,2863,11006,42470.000,7.700,13.400,11.700,12.200,6.100
13225.000,13225,5083,5405,44330.000,-3.400,11.000,10.500,19.400,7.000
13229.000,26604,5475,16655,38330.000,12.300,13.700,12.250,13.400,6.100
13233.000,13233,2863,11006,42470.000,7.700,13.400,11.700,12.200,6.100
13235.000,13315,852,2096,33858.000,-4.100,10.300,13.400,11.400,7.200
13239.000,13243,1597,1270,31662.000,2.700,10.900,12.600,11.700,8.400
13241.000,132496,18101,43574,42755.000,20.625,9.000,12.500,26.025,5.725
13243.000,39823,4335,3772,34003.000,-7.733,11.200,10.800,11.900,7.833
13247.000,26544,31485,44556,55978.000,9.050,11.550,8.500,23.200,5.350
13251.000,58256,5022,4093,31639.000,-20.350,10.050,12.050,11.800,8.050
13253.000,13253,1186,2343,34986.000,-10.500,10.000,15.500,14.400,7.800
13257.000,45073,7979,24096,46996.000,10.300,10.100,11.500,24.600,5.200
13259.000,13307,471,630,36329.000,-9.500,10.700,7.200,11.700,8.600
13261.000,26580,2738,2502,35173.500,-12.950,11.350,9.900,12.000,7.550
13263.000,13263,2001,1196,36482.000,-15.300,7.000,12.200,12.000,6.700
13265.000,26618,3157,3560,35262.000,-2.200,10.150,15.500,13.000,6.750
13267.000,13305,2039,8147,42017.000,16.200,13.300,11.700,12.900,6.800
13271.000,39895,2811,5966,31905.667,-7.800,8.700,9.933,10.867,8.133
13273.000,26580,2738,2502,35173.500,-12.950,11.350,9.900,12.000,7.550
13275.000,13275,7138,11225,40199.000,2.500,12.300,11.200,23.100,6.200
13277.000,26564,5135,10774,35975.500,-4.500,14.350,12.000,14.500,5.950
13281.000,63615,4520,19621,42656.000,25.467,8.067,14.167,23.800,5.667
13283.000,13309,646,1421,29532.000,12.600,7.900,7.700,12.800,8.900
13287.000,26602,2095,4190,32913.500,-4.800,12.500,13.650,11.950,6.850
13291.000,50334,3314,14244,42764.500,25.750,8.050,13.500,22.600,5.100
13297.000,13297,8279,31093,55267.000,14.400,11.700,9.100,19.900,4.900
13299.000,13299,3436,8508,34643.000,8.400,14.100,12.800,13.900,5.400
13301.000,26618,3157,3560,35262.000,-2.200,10.150,15.500,13.000,6.750
13303.000,13303,4187,4138,35542.000,-18.500,11.000,11.900,14.000,6.300
13305.000,13305,2039,8147,42017.000,16.200,13.300,11.700,12.900,6.800
13307.000,13307,471,630,36329.000,-9.500,10.700,7.200,11.700,8.600
13309.000,13309,646,1421,29532.000,12.600,7.900,7.700,12.800,8.900
13315.000,13315,852,2096,33858.000,-4.100,10.300,13.400,11.400,7.200
13317.000,13317,1844,2569,33735.000,-6.800,10.600,13.700,12.600,6.600
15001.000,15001,41258,17500,54684.000,7.900,12.000,8.800,29.500,3.700
15003.000,15003,175634,90296,80012.000,-4.400,13.200,7.400,34.300,2.800
15007.000,15007,16456,7574,63164.000,2.800,12.100,7.900,29.500,3.200
16001.000,64134,78273,105453,47396.750,15.025,10.750,8.850,22.750,4.475
16003.000,32048,1644,7536,42168.500,15.900,10.200,11.500,16.950,5.850
16005.000,48075,10998,23356,52677.333,11.467,14.067,7.667,21.733,3.433
16007.000,97110,1015,9165,53865.500,8.450,13.750,7.200,20.675,3.625
16009.000,16055,16264,44449,52019.000,21.300,12.000,8.800,24.900,4.700
16011.000,48065,6847,6529,54356.000,9.200,11.133,7.533,25.433,3.667
16013.000,80191,8213,10735,50745.200,2.760,11.580,7.320,19.880,3.740
16015.000,32060,2006,8653,46075.000,17.900,9.600,10.500,21.000,5.000
16017.000,145265,26526,69884,45020.200,16.000,9.920,11.820,21.100,7.140
16019.000,32094,1472,11216,48175.500,7.850,20.200,5.850,28.150,3.000
16021.000,83104,3911,10947,43249.500,10.850,9.000,13.100,20.200,8.950
16023.000,48115,937,4128,41230.000,-7.633,10.700,9.500,18.267,4.567
16025.000,48135,1400,5337,47951.667,-3.300,12.167,7.967,14.933,3.733
16027.000,89238,4925,20479,40654.500,5.325,12.950,10.150,13.500,4.875
16029.000,32070,656,6176,54789.500,16.900,13.850,7.350,19.000,3.350
16031.000,97077,6381,28753,59006.667,4.267,15.500,6.833,18.300,3.733
16033.000,78136,2543,10548,42166.750,-0.725,11.100,9.400,23.250,4.050
16035.000,92254,36353,34922,44535.250,6.175,11.075,11.550,24.750,5.225
16037.000,16059,733,3011,39934.000,-0.600,11.000,13.900,21.100,6.200
16039.000,32120,1521,6795,41407.000,-3.000,13.200,8.250,13.200,3.850
16041.000,65074,489,4687,57217.500,7.500,14.500,5.500,21.250,3.150
16043.000,92140,26846,39635,47080.250,13.275,15.725,6.600,35.450,2.975
16045.000,32120,2121,10286,44311.000,9.600,12.550,11.550,14.500,4.700
16047.000,32110,1290,4927,47351.000,-9.150,13.600,8.700,12.650,3.800
16049.000,108333,42737,51284,44598.600,11.260,10.860,11.320,25.980,4.860
16051.000,16065,1201,8941,41199.000,0.800,27.800,3.200,36.400,2.400
16053.000,32130,1527,6071,48328.500,-3.650,13.900,8.000,11.750,3.850
16055.000,16055,16264,44449,52019.000,21.300,12.000,8.800,24.900,4.700
16057.000,16069,4828,10699,50030.000,4.600,12.200,12.700,21.900,3.300
16059.000,76141,8014,20927,41667.667,12.200,9.967,11.033,27.900,4.767
16061.000,32130,5098,11901,45561.000,10.650,11.600,12.350,19.600,4.800
16063.000,32130,1527,6071,48328.500,-3.650,13.900,8.000,11.750,3.850
16065.000,16065,1201,8941,41199.000,0.800,27.800,3.200,36.400,2.400
16067.000,16067,1167,4887,48903.000,2.700,14.800,7.500,13.400,3.200
16069.000,16069,4828,10699,50030.000,4.600,12.200,12.700,21.900,3.300
16071.000,49003,1814,10324,57875.000,11.700,16.800,7.000,23.300,3.500
16073.000,89125,6204,23735,48079.333,0.167,13.867,7.833,14.400,4.867
16075.000,57120,3105,11447,42362.500,1.000,13.550,10.000,14.000,5.100
16079.000,60150,1726,5590,39209.500,2.600,10.150,13.600,17.200,7.650
16083.000,32007,3400,13542,70242.000,-1.600,14.900,6.000,18.200,4.500
16087.000,41045,2213,7141,38130.000,-0.200,14.500,9.900,13.800,5.500
17001.000,97505,5638,19104,47719.400,-8.400,10.320,11.040,16.460,5.020
17003.000,67219,11673,35880,46925.667,-8.800,10.867,11.600,22.200,6.900
17005.000,51191,7370,20863,48972.667,-10.200,10.300,11.667,16.367,6.267
17007.000,106476,151476,172938,62589.000,-4.275,10.975,8.000,29.000,5.325
17009.000,68344,4578,13264,47643.500,-12.825,10.800,11.175,15.400,4.900
17011.000,51493,13537,18150,54262.667,-0.833,11.333,14.033,17.600,6.567
17013.000,109569,12654,41010,48748.400,-3.360,11.320,11.780,16.000,5.140
17015.000,68472,25425,33983,50482.250,-4.600,9.975,11.700,19.925,5.675
17017.000,34186,2691,5739,48538.500,-14.550,11.300,12.400,16.400,5.550
17019.000,17045,1778,5634,47062.000,-0.600,10.100,14.400,16.700,6.000
17021.000,34308,5769,16825,49033.000,-3.250,11.100,11.950,16.250,6.400
17023.000,120411,30779,60482,47121.714,-2.543,11.186,11.671,19.186,5.829
17025.000,85459,11619,42362,48282.800,-9.200,12.560,12.140,17.600,5.980
17027.000,68524,67671,78085,50293.250,-11.250,12.325,11.625,18.650,5.725
17029.000,85421,13846,35481,49475.400,-4.460,11.260,11.740,18.900,5.480
17031.000,129581,2202919,1001709,68965.000,-4.929,11.686,7.757,33.914,5.529
17033.000,86455,9532,31449,46532.400,-8.420,11.460,12.880,17.060,6.040
17035.000,68336,7302,29995,50932.750,-3.625,12.125,10.725,18.175,5.475
17037.000,68438,232159,226177,66284.000,-5.025,11.675,7.375,30.200,5.700
17041.000,34184,3254,10087,52254.500,-4.900,11.500,13.700,18.100,5.300
17043.000,51329,468118,376168,80107.667,-3.833,11.867,6.333,38.633,5.400
17045.000,35212,17700,27558,45311.000,0.350,11.000,12.550,20.600,5.700
17047.000,51391,3157,12552,48525.333,-4.467,12.533,11.967,17.467,6.000
17049.000,68352,8088,33158,50072.000,-9.050,12.175,10.975,17.150,5.825
17051.000,68480,11814,35865,47513.500,-9.025,11.725,12.175,14.800,6.450
17053.000,34180,6501,19925,50964.000,-11.350,11.100,12.950,15.550,5.450
17055.000,68446,14103,39846,43776.250,-6.100,12.350,12.550,15.700,7.550
17057.000,51335,12470,17794,47843.000,-10.600,9.000,12.367,22.733,6.433
17059.000,35294,6066,16641,51154.500,-4.800,12.250,12.350,19.250,6.250
17061.000,68464,5815,19590,48919.500,-9.925,10.350,12.225,15.750,5.575
17063.000,51365,158256,153340,69316.000,-6.700,11.500,8.567,24.433,6.033
17065.000,34246,6959,19929,43218.000,-6.300,13.450,13.100,17.600,7.500
17067.000,99567,15224,27130,47842.800,-9.520,10.360,11.740,20.320,5.780
17069.000,76510,4429,16786,42373.000,-8.425,10.100,14.200,13.925,7.000
17071.000,53351,14534,20351,50258.333,-11.067,9.833,11.967,21.967,6.167
17073.000,51501,14814,19174,54880.667,-2.400,10.567,13.533,17.933,6.433
17075.000,17075,2496,9728,47589.000,-9.500,11.200,14.200,15.400,5.500
17077.000,63483,6342,19503,48607.000,-3.267,11.000,10.833,16.833,6.033
17079.000,34238,2503,9709,48808.500,-6.350,12.300,12.700,19.400,6.100
17081.000,68536,12518,35740,49613.500,-5.425,12.100,11.925,16.175,5.925
17083.000,17083,2673,7737,57243.000,-12.400,9.100,11.100,20.500,5.800
17085.000,144370,25318,33282,50904.500,-4.950,10.700,10.300,21.250,4.600
17087.000,85711,8004,25194,44055.000,-13.500,10.100,12.820,16.740,7.740
17089.000,34200,159216,153204,77627.000,-3.700,11.450,6.350,33.400,5.350
17091.000,52391,267131,215488,63193.000,-6.700,11.433,9.267,23.933,5.900
17093.000,17197,146230,129726,81640.000,-1.400,11.400,6.300,34.000,6.000
17095.000,34306,3809,6577,56537.500,0.100,10.250,14.500,17.650,6.750
17097.000,69137,107255,143575,62372.667,-1.600,11.167,8.700,28.033,4.700
17099.000,34228,5789,13973,54573.000,-6.950,11.000,12.850,16.250,6.000
17101.000,69528,7785,25369,46340.750,-9.850,11.800,13.175,17.100,6.000
17103.000,17195,11005,12597,51567.000,-7.400,11.200,11.600,18.500,5.800
17105.000,17105,4005,10197,54339.000,-13.200,11.000,11.700,15.700,5.400
17109.000,34278,6352,9312,47013.000,-14.550,8.650,11.550,25.300,5.950
17111.000,72238,78533,99965,70237.000,-2.200,10.050,7.600,31.000,4.600
17115.000,34312,3755,12662,54258.000,-6.750,12.300,12.100,18.200,5.150
17117.000,17135,3490,8616,46997.000,-2.200,10.500,12.700,15.600,7.100
17119.000,63808,165157,82376,45849.667,-9.200,12.467,10.633,25.967,6.233
17121.000,34310,5677,17243,52142.500,-6.650,12.500,12.900,17.800,5.100
17123.000,34298,2532,5553,55610.500,2.450,11.400,15.250,17.150,6.950
17125.000,17169,1074,2523,49566.000,-13.300,8.600,12.300,18.200,5.600
17127.000,76562,11950,30866,43478.750,-5.825,10.050,13.875,15.650,6.750
17131.000,36246,4704,7860,54466.000,-7.700,10.800,10.700,16.000,5.050
17133.000,92581,99788,140561,63236.500,-1.225,11.225,9.000,24.425,4.800
17135.000,34308,5769,16825,49033.000,-3.250,11.100,11.950,16.250,6.400
17137.000,34320,1940,7714,47028.500,-7.100,11.100,11.900,15.050,5.350
17139.000,34312,3755,12662,54258.000,-6.750,12.300,12.100,18.200,5.150
17141.000,51573,71131,77364,49242.000,-5.567,11.600,11.200,20.133,6.133
17143.000,17175,748,1777,56414.000,5.600,11.800,16.500,17.500,7.300
17145.000,34334,3879,12382,53505.000,-5.550,11.100,11.450,16.150,5.450
17149.000,92656,4884,16957,47309.500,-0.800,10.825,11.225,14.950,4.800
17151.000,55455,3812,13496,42945.333,-10.967,10.033,14.467,14.200,7.567
17153.000,59333,12339,29715,44495.333,-7.633,11.267,12.233,20.233,7.400
17157.000,92695,65686,71447,54702.000,-1.750,11.575,10.175,20.400,4.550
17159.000,34344,2725,9775,48346.000,-7.600,12.900,13.050,19.250,6.100
17161.000,74612,61234,64289,54407.250,-6.250,12.350,9.675,21.650,4.500
17163.000,63862,163113,79326,49713.000,-10.433,12.933,10.400,27.633,5.133
17165.000,17165,2551,8248,40690.000,-9.400,13.800,15.200,17.800,8.600
17169.000,17169,1074,2523,49566.000,-13.300,8.600,12.300,18.200,5.600
17171.000,17171,528,1965,52386.000,-12.600,10.400,10.200,15.000,5.600
17173.000,17173,2279,8209,51069.000,-4.300,11.700,11.200,16.900,5.700
17175.000,17175,748,1777,56414.000,5.600,11.800,16.500,17.500,7.300
17177.000,144488,72535,77437,53269.750,-4.900,11.625,10.275,20.950,4.775
17181.000,75369,12377,39626,49208.333,-1.000,11.400,10.667,23.100,5.100
17183.000,18171,839,2896,55466.000,-11.800,9.700,10.800,18.900,4.800
17185.000,35268,4918,15116,47046.000,-9.800,12.400,12.050,16.800,5.350
17189.000,17189,1446,5566,58587.000,-5.900,11.900,12.000,20.600,3.800
17193.000,18129,3515,8393,61619.000,-0.200,10.700,9.500,20.700,3.900
17195.000,17195,11005,12597,51567.000,-7.400,11.200,11.600,18.500,5.800
17197.000,35286,263126,205291,67620.000,-3.450,11.650,8.050,28.050,6.150
17201.000,72246,61716,62615,55571.000,-5.300,11.350,10.050,22.800,5.000
18001.000,36180,5387,19641,53785.500,-2.850,15.900,9.550,16.700,3.600
18003.000,93406,12100,40061,52452.750,-3.300,12.100,10.950,17.225,4.025
18005.000,18031,2121,8488,51999.000,5.800,13.800,11.000,19.600,3.600
18007.000,36352,3402,9709,51452.500,-10.450,11.100,11.300,17.850,4.400
18009.000,54267,27714,51225,45878.333,-4.467,11.233,10.900,19.833,4.533
18011.000,54215,226219,160933,59153.667,3.433,13.300,9.000,32.267,3.900
18015.000,54263,15669,36761,50783.667,-2.167,11.600,10.967,18.400,4.267
18017.000,72482,17871,44317,47884.000,-5.350,11.225,11.700,15.800,4.450
18019.000,93599,38662,73299,58500.400,3.000,11.400,10.820,21.220,4.340
18021.000,18167,15922,21924,43560.000,1.300,11.900,10.700,24.500,5.400
18023.000,36174,14577,34726,50365.500,-0.850,12.100,11.250,19.650,4.200
18025.000,111578,19198,52037,51424.000,0.583,11.467,10.783,15.783,4.633
18027.000,90373,13139,41080,51314.400,-3.500,12.960,11.000,15.900,3.880
18029.000,57199,19464,57553,61915.000,-1.467,11.800,8.667,23.167,4.233
18031.000,72354,8084,32251,53803.500,-1.875,12.000,10.375,17.625,4.075
18033.000,75355,11969,33887,52480.000,-2.933,12.133,9.933,17.767,4.033
18035.000,36088,25129,41226,40790.500,-5.550,10.500,11.300,20.700,5.000
18037.000,108700,21562,52963,54756.833,-2.017,11.567,10.850,17.683,4.117
18039.000,106501,78155,117341,51707.600,-1.580,12.200,9.940,21.440,4.140
18041.000,72524,12529,32430,49482.750,-5.525,10.850,10.800,16.975,4.225
18043.000,36236,7412,21199,53256.000,0.900,11.650,11.500,15.300,4.400
18045.000,36278,4201,13947,53496.500,-6.800,10.950,10.500,18.500,4.300
18047.000,72484,6678,26208,52519.250,-4.750,10.925,10.150,16.950,4.175
18049.000,108736,20709,66210,50472.167,-3.583,11.483,11.167,16.267,4.383
18051.000,72510,17670,43001,55225.750,-0.825,11.125,11.100,20.100,4.150
18053.000,108640,30119,82126,49130.667,-4.117,11.333,11.900,17.750,4.350
18055.000,54277,8863,28806,47634.000,-4.967,11.600,11.167,15.100,4.733
18057.000,36156,221577,155278,57977.500,7.500,13.100,9.000,30.350,4.150
18059.000,54295,223102,160570,55455.667,3.533,12.667,9.767,24.567,4.033
18061.000,57399,10438,29859,52801.667,3.367,10.900,10.633,16.267,4.667
18063.000,36204,216038,141279,48413.500,-1.750,13.700,9.350,24.250,4.150
18065.000,36316,9847,21320,46697.500,-4.100,11.650,12.100,15.600,4.300
18067.000,36170,13981,33650,48427.000,1.000,10.950,11.500,16.950,4.650
18069.000,54417,9109,31467,52584.333,-5.333,11.767,12.100,18.500,3.967
18071.000,54411,9488,28314,48224.667,0.800,11.667,12.233,13.533,5.033
18073.000,72550,123275,92599,48721.000,-5.600,11.675,11.250,15.550,5.050
18075.000,57216,6980,29697,54412.500,-4.550,12.150,10.900,16.400,3.850
18077.000,54357,9438,24418,51467.000,-0.400,12.000,11.433,15.967,4.700
18079.000,36280,5113,15880,51433.500,0.550,12.100,11.350,15.000,4.700
18081.000,18097,212676,130228,45300.000,-1.700,15.200,8.500,30.400,4.500
18083.000,36208,5069,15475,46737.500,-5.000,11.550,12.950,15.050,4.350
18085.000,54353,14127,46014,53779.333,-5.200,12.233,10.967,20.533,3.900
18087.000,70323,16010,36038,50221.000,-4.600,12.367,10.267,16.833,4.200
18089.000,18089,116896,75565,53600.000,-5.500,11.900,9.800,22.100,6.300
18091.000,62311,84232,97032,47599.667,1.333,12.000,10.700,22.567,4.967
18093.000,72486,9775,31735,47255.250,-3.050,11.750,11.650,13.600,4.875
18097.000,18097,212676,130228,45300.000,-1.700,15.200,8.500,30.400,4.500
18099.000,72520,60861,74526,49143.000,-3.000,12.050,10.850,18.250,4.525
18101.000,36218,2929,9495,46042.500,-6.400,12.200,11.150,12.850,4.600
18103.000,36272,5784,19794,49605.500,-3.350,10.400,12.050,15.550,4.500
18107.000,18107,3362,11051,51527.000,-1.800,12.200,10.200,18.100,3.800
18113.000,18151,3741,10127,54071.000,-6.400,12.100,9.600,20.600,3.700
18115.000,39152,17497,48888,64035.500,1.900,12.400,8.550,24.850,4.200
18117.000,36292,4684,14006,45008.000,-4.200,11.950,12.650,12.750,4.850
18121.000,18167,15922,21924,43560.000,1.300,11.900,10.700,24.500,5.400
18123.000,60401,7131,18020,55644.333,2.500,11.000,9.733,14.700,4.900
18125.000,36298,10383,23531,57693.500,4.000,11.050,11.350,21.650,4.150
18127.000,44170,31985,45013,46919.500,1.350,11.450,11.250,19.250,5.200
18129.000,39230,10222,20552,54277.500,-1.900,11.550,10.200,19.300,4.350
18131.000,54461,6379,17034,47094.667,-5.633,11.600,11.733,13.367,4.633
18135.000,57214,12717,35726,47877.000,-5.300,11.550,12.300,16.450,4.450
